"","Filename","Frame","Time..HMS.","Period","Period.time..HMS.","Length..mm.","Precision..mm.","RMS..mm.","Range..mm.","Direction..deg.","Horz..Dir...deg.","Vert..Dir...deg.","Mid.X..mm.","Mid.Y..mm.","Mid.Z..mm.","OpCode","TapeReader","Depth","Comment","Year","Dive","Transect.Number","Dive.Type","X","X.1","X.2","X.3","Family","Genus","Species","Code","Number","Stage","Activity","Check.ID","Comment.1","Event.Time.HH.MM.SS"
"84","SL_2022_CSEO_Dive_02_11-04-25.000.avi",48683,"11:45:03",NA,NA,NA,31.451,3.465,3681.705,19.214,NA,NA,752.37,935.792,-3480.4,1,"KelliiWood",125,"N/A",2022,2,19,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,32,"","",NA,"",NA
"85","SL_2022_CSEO_Dive_02_11-04-25.000.avi",49335,"11:45:25",NA,NA,NA,55.1,1.879,4843.765,25.519,NA,NA,-1883.125,881.591,-4374.78,1,"KelliiWood",125,"N/A",2022,2,19,"Line",NA,NA,NA,NA,"rockfish","silvergray",157,157,33,"","",NA,"",NA
"86","SL_2022_CSEO_Dive_02_11-04-25.000.avi",49335,"11:45:25",NA,NA,NA,68.413,1.423,5398.228,21.23,NA,NA,-1673.136,990.716,-5035.868,1,"KelliiWood",125,"N/A",2022,2,19,"Line",NA,NA,NA,NA,"rockfish","silvergray",157,157,34,"","",NA,"",NA
"87","SL_2022_CSEO_Dive_02_11-04-25.000.avi",49629,"11:45:34",NA,NA,NA,42.382,2.8,4374.185,17.673,NA,NA,-410.741,1246.157,-4172.754,1,"KelliiWood",125,"N/A",2022,2,19,"Line",NA,NA,NA,NA,"rockfish","silvergray",157,157,35,"","",NA,"",NA
"88","SL_2022_CSEO_Dive_02_11-04-25.000.avi",52464,"11:47:09",NA,NA,NA,64.689,0.476,5436.822,16.709,NA,NA,459.562,1473.221,-5213.201,1,"KelliiWood",125,"N/A",2022,2,19,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,36,"","",NA,"",NA
"89","SL_2022_CSEO_Dive_02_11-04-25.000.avi",52601,"11:47:13",NA,NA,381.018,43.628,2.138,3799.434,32.062,24.285,8.158,-1460.082,1391.357,-3219.936,1,"KelliiWood",125,"N/A",2022,2,19,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,37,"SU","Fish milling/hovering",NA,"",NA
"90","SL_2022_CSEO_Dive_02_11-04-25.000.avi",54543,"11:48:18",NA,NA,NA,18.507,1.506,2886.241,26.655,NA,NA,1269.654,243.751,-2580.494,1,"KelliiWood",125,"N/A",2022,2,19,"Line",NA,NA,NA,NA,"halibut","halibut",200,200,38,"","",NA,"NO LENGTH - no full picture",NA
"91","SL_2022_CSEO_Dive_02_11-04-25.000.avi",54871,"11:48:29",NA,NA,677.028,40.589,0.381,3946.696,19.742,9.083,8.478,-1313.31,229.202,-3714.713,1,"KelliiWood",125,"N/A",2022,2,19,"Line",NA,NA,NA,NA,"halibut","halibut",200,200,39,"","",NA,"",NA
"92","SL_2022_CSEO_Dive_02_11-04-25.000.avi",55018,"11:48:34",NA,NA,NA,39.712,2.726,4233.859,14.527,NA,NA,-599.52,860.196,-4101.976,1,"KelliiWood",125,"N/A",2022,2,19,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,40,"","",NA,"",NA
"93","SL_2022_CSEO_Dive_02_11-04-25.000.avi",56203,"11:49:13",NA,NA,NA,12.748,0.939,2444.869,13.586,NA,NA,573.891,12.301,-2376.527,1,"KelliiWood",125,"N/A",2022,2,19,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,41,"","",NA,"",NA
"94","SL_2022_CSEO_Dive_02_11-04-25.000.avi",56501,"11:49:23",NA,NA,NA,6.545,3.509,1717.246,15.151,NA,NA,-118.884,-439.435,-1655.807,1,"KelliiWood",125,"N/A",2022,2,19,"Line",NA,NA,NA,NA,"shrimp","spot",965,965,42,"","",NA,"BIG GIANT SPOT PRAWN!",NA
"95","SL_2022_CSEO_Dive_02_11-04-25.000.avi",58448,"11:50:28",NA,NA,NA,37.703,2.53,4005.869,28.528,NA,NA,983.482,1626.912,-3526.032,1,"KelliiWood",125,"N/A",2022,2,19,"Line",NA,NA,NA,NA,"rockfish","silvergray",157,157,43,"","",NA,"",NA
"96","SL_2022_CSEO_Dive_02_11-04-25.000.avi",58718,"11:50:37",NA,NA,NA,7.389,0.073,1841.94,14.431,NA,NA,458.922,-17.805,-1783.765,1,"KelliiWood",125,"N/A",2022,2,19,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,44,"","",NA,"",NA
"97","SL_2022_CSEO_Dive_02_11-04-25.000.avi",60069,"11:51:22",NA,NA,NA,26.878,5.328,3443.7,28.217,NA,NA,-1556.889,464.455,-3036.354,1,"KelliiWood",125,"N/A",2022,2,19,"Line",NA,NA,NA,NA,"rockfish","silvergray",157,157,45,"","",NA,"",NA
"98","SL_2022_CSEO_Dive_02_11-04-25.000.avi",60922,"11:51:51",NA,NA,NA,22.097,2.083,3248.531,12.265,NA,NA,-688.128,39.681,-3174.564,1,"KelliiWood",125,"N/A",2022,2,19,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,46,"","",NA,"",NA
"99","SL_2022_CSEO_Dive_02_11-04-25.000.avi",60945,"11:51:52",NA,NA,NA,52.424,3.502,4890.457,32.218,NA,NA,2375.664,1057.721,-4141.741,1,"KelliiWood",125,"N/A",2022,2,19,"Line",NA,NA,NA,NA,"rockfish","silvergray",157,157,47,"","",NA,"",NA
"100","SL_2022_CSEO_Dive_02_11-04-25.000.avi",61995,"11:52:26",NA,NA,NA,21.286,1.116,3157.238,32.136,NA,NA,-1626.814,406.386,-2675.16,1,"KelliiWood",125,"N/A",2022,2,19,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,48,"","",NA,"",NA
"101","SL_2022_CSEO_Dive_02_11-04-25.000.avi",62861,"11:52:55",NA,NA,NA,47.419,3.333,4551.614,31.69,NA,NA,1919.633,1409.997,-3878.674,1,"KelliiWood",125,"N/A",2022,2,19,"Line",NA,NA,NA,NA,"rockfish","silvergray",157,157,49,"","",NA,"",NA
"102","SL_2022_CSEO_Dive_02_11-04-25.000.avi",64069,"11:53:36",NA,NA,NA,37.144,2.454,4167.944,34.031,NA,NA,-2139.025,916.385,-3457.827,1,"KelliiWood",125,"N/A",2022,2,19,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,50,"","",NA,"",NA
"103","SL_2022_CSEO_Dive_02_11-04-25.000.avi",67834,"11:55:41",NA,NA,NA,40.902,3.602,4150.401,24.825,NA,NA,-1494.554,880.858,-3770.441,1,"KelliiWood",125,"N/A",2022,2,19,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,51,"","",NA,"",NA
"104","SL_2022_CSEO_Dive_02_11-04-25.000.avi",69925,"11:56:51",NA,NA,NA,35.901,1.332,4145.158,13.162,NA,NA,-146.962,916.179,-4039.969,1,"KelliiWood",125,"N/A",2022,2,19,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,52,"","",NA,"",NA
"105","SL_2022_CSEO_Dive_02_11-04-25.000.avi",71906,"11:57:57",NA,NA,NA,18.508,0.312,2958.752,12.357,NA,NA,175.523,596.816,-2892.614,1,"KelliiWood",125,"N/A",2022,2,19,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,53,"","",NA,"",NA
"106","SL_2022_CSEO_Dive_02_11-04-25.000.avi",76262,"12:00:22",NA,NA,NA,86.578,2.214,6192.462,22.98,NA,NA,-666.751,2301.04,-5710.275,1,"KelliiWood",125,"N/A",2022,2,19,"Line",NA,NA,NA,NA,"rockfish","silvergray",157,157,54,"","",NA,"",NA
"107","SL_2022_CSEO_Dive_02_11-04-25.000.avi",77824,"12:01:14",NA,NA,NA,48.311,2.813,4494.087,26.997,NA,NA,-1291.655,1563.054,-4010.65,1,"KelliiWood",125,"N/A",2022,2,19,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,55,"","",NA,"",NA
"108","SL_2022_CSEO_Dive_02_11-04-25.000.avi",79391,"12:02:06",NA,NA,NA,62.676,3.36,5130.538,25.216,NA,NA,-1831.11,1174.957,-4646.39,1,"KelliiWood",125,"N/A",2022,2,19,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,56,"","",NA,"",NA
"109","SL_2022_CSEO_Dive_03_12-54-47.000.avi",4354,"13:06:32",NA,NA,NA,16.686,2.882,2852.314,31.25,NA,NA,1475.896,-115.784,-2438.036,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,1,"","",NA,"",NA
"110","SL_2022_CSEO_Dive_03_12-54-47.000.avi",5101,"13:06:57",NA,NA,NA,22.48,0.054,3250.636,16.819,NA,NA,30.24,927.613,-3115.325,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,2,"","",NA,"",NA
"111","SL_2022_CSEO_Dive_03_12-54-47.000.avi",5368,"13:07:06",NA,NA,NA,91.231,3.794,6252.43,25.658,NA,NA,1206.481,2401.039,-5645.555,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,3,"","",NA,"",NA
"112","SL_2022_CSEO_Dive_03_12-54-47.000.avi",6508,"13:07:44",NA,NA,NA,66.837,2.357,5538.34,27.991,NA,NA,2559.434,434.147,-4892.241,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,4,"","",NA,"",NA
"113","SL_2022_CSEO_Dive_03_12-54-47.000.avi",8110,"13:08:37",NA,NA,NA,36.379,1.101,3968.4,24.998,NA,NA,-1585.977,530.633,-3598.792,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,5,"","",NA,"",NA
"114","SL_2022_CSEO_Dive_03_12-54-47.000.avi",9289,"13:09:17",NA,NA,NA,19.655,0.139,3027.755,27.842,NA,NA,1409.136,107.128,-2677.715,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,6,"","",NA,"",NA
"115","SL_2022_CSEO_Dive_03_12-54-47.000.avi",9350,"13:09:19",NA,NA,NA,20.095,1.097,3027.943,13.344,NA,NA,591.601,360.209,-2947.66,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,7,"","",NA,"",NA
"116","SL_2022_CSEO_Dive_03_12-54-47.000.avi",9975,"13:09:40",NA,NA,NA,36.444,0.511,4002.253,16.531,NA,NA,-737.543,852.267,-3840.273,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,8,"","",NA,"",NA
"117","SL_2022_CSEO_Dive_03_12-54-47.000.avi",12104,"13:10:50",NA,NA,NA,11.991,1.059,2387.369,9.675,NA,NA,-341.294,201.525,-2354.237,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,9,"","",NA,"",NA
"118","SL_2022_CSEO_Dive_03_12-54-47.000.avi",13722,"13:11:44",NA,NA,NA,22.491,0.919,3232.343,11.414,NA,NA,556.493,-328.124,-3167.127,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,10,"","",NA,"",NA
"119","SL_2022_CSEO_Dive_03_12-54-47.000.avi",14213,"13:12:01",NA,NA,NA,46.281,0.872,4584.837,32.998,NA,NA,-2250.41,1066.462,-3849.552,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","tiger",148,148,11,"","",NA,"",NA
"120","SL_2022_CSEO_Dive_03_12-54-47.000.avi",14603,"13:12:14",NA,NA,579.379,117.496,1.813,5806.376,29.677,32.843,20.505,-2191.314,1860.774,-5044.766,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,12,"AD","Fish milling/hovering",NA,"",NA
"121","SL_2022_CSEO_Dive_03_12-54-47.000.avi",14954,"13:12:25",NA,NA,NA,34.983,1.086,4009.83,34.724,NA,NA,1823.53,1362.239,-3301.179,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","silvergray",157,157,13,"","",NA,"",NA
"122","SL_2022_CSEO_Dive_03_12-54-47.000.avi",15746,"13:12:52",NA,NA,NA,48.674,1.347,4618.966,16.655,NA,NA,-994.562,855.986,-4428.655,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,14,"","",NA,"",NA
"123","SL_2022_CSEO_Dive_03_12-54-47.000.avi",15982,"13:13:00",NA,NA,NA,50.919,3.474,4867.811,17.81,NA,NA,-196.539,1457.256,-4640.405,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,15,"","",NA,"",NA
"124","SL_2022_CSEO_Dive_03_12-54-47.000.avi",16343,"13:13:12",NA,NA,NA,11.007,2.457,2197.802,30.768,NA,NA,976.002,-565.706,-1886.195,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,16,"","",NA,"",NA
"125","SL_2022_CSEO_Dive_03_12-54-47.000.avi",18565,"13:14:26",NA,NA,NA,50.61,1.981,4712.038,30.186,NA,NA,2100.529,1079.653,-4077.429,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,17,"","",NA,"",NA
"126","SL_2022_CSEO_Dive_03_12-54-47.000.avi",22167,"13:16:26",NA,NA,NA,44.567,4.434,4461.138,28.016,NA,NA,-2034.605,485.514,-3940.357,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,18,"","",NA,"",NA
"127","SL_2022_CSEO_Dive_03_12-54-47.000.avi",23028,"13:16:55",NA,NA,NA,34.478,0.063,3857.775,18.799,NA,NA,815.237,923.902,-3655.711,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,19,"","",NA,"",NA
"128","SL_2022_CSEO_Dive_03_12-54-47.000.avi",24042,"13:17:28",NA,NA,NA,18.421,5.084,2825.991,31.427,NA,NA,1094.096,-996.624,-2407.472,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,20,"","",NA,"",NA
"129","SL_2022_CSEO_Dive_03_12-54-47.000.avi",25103,"13:18:04",NA,NA,NA,5.613,1.348,1576.505,33.253,NA,NA,621.591,-606.04,-1315.944,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,21,"","",NA,"",NA
"130","SL_2022_CSEO_Dive_03_12-54-47.000.avi",25871,"13:18:29",NA,NA,NA,57.731,0.293,5167.767,16.562,NA,NA,324.775,1416.991,-4959.08,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,22,"","",NA,"",NA
"131","SL_2022_CSEO_Dive_03_12-54-47.000.avi",26597,"13:18:54",NA,NA,NA,24.41,1.889,3316.395,25.195,NA,NA,-1399.802,171.448,-3001.606,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,23,"","",NA,"",NA
"132","SL_2022_CSEO_Dive_03_12-54-47.000.avi",27275,"13:19:16",NA,NA,NA,75.508,2.609,5672.142,23.266,NA,NA,1173.227,1887.904,-5218.482,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,24,"","",NA,"",NA
"133","SL_2022_CSEO_Dive_03_12-54-47.000.avi",29836,"13:20:42",NA,NA,NA,40.27,3.212,4128.099,21.403,NA,NA,-980.121,1128.654,-3847.948,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","dusky",172,172,25,"","",NA,"",NA
"134","SL_2022_CSEO_Dive_03_12-54-47.000.avi",30097,"13:20:50",NA,NA,NA,6.427,0.217,1639.633,25.492,NA,NA,568.713,411.861,-1481.666,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","dusky",172,172,26,"","",NA,"",NA
"135","SL_2022_CSEO_Dive_03_12-54-47.000.avi",30612,"13:21:07",NA,NA,NA,22.886,0.467,3256.683,34.877,NA,NA,-1598.994,943.803,-2675.526,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,27,"","",NA,"",NA
"136","SL_2022_CSEO_Dive_03_12-54-47.000.avi",32668,"13:22:16",NA,NA,NA,32.09,0.287,3840.341,13.81,NA,NA,841.55,348.629,-3730.746,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,28,"","",NA,"",NA
"137","SL_2022_CSEO_Dive_03_12-54-47.000.avi",34834,"13:23:28",NA,NA,NA,27.506,4.353,3628.047,9.728,NA,NA,-569.19,-241.985,-3574.94,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,29,"","",NA,"",NA
"138","SL_2022_CSEO_Dive_03_12-54-47.000.avi",35904,"13:24:04",NA,NA,NA,74.648,2.371,5686.282,18.623,NA,NA,-1541.124,938.688,-5392.365,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,30,"","",NA,"",NA
"139","SL_2022_CSEO_Dive_03_12-54-47.000.avi",36074,"13:24:09",NA,NA,NA,38.651,1.915,4156.459,27.729,NA,NA,-1884.047,421.723,-3680.852,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,31,"","",NA,"",NA
"140","SL_2022_CSEO_Dive_03_12-54-47.000.avi",36074,"13:24:09",NA,NA,NA,86.025,3.205,6283.893,19.326,NA,NA,365.807,2023.416,-5937.952,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","canary",146,146,32,"","",NA,"",NA
"141","SL_2022_CSEO_Dive_03_12-54-47.000.avi",36382,"13:24:20",NA,NA,444.737,114.37,4.976,5767.023,23.012,33.079,21.592,-938.765,2049.754,-5308.087,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,33,"AD","Fish milling/hovering",NA,"",NA
"142","SL_2022_CSEO_Dive_03_12-54-47.000.avi",37626,"13:25:01",NA,NA,NA,159.582,3.554,8518.299,33.355,NA,NA,-4154.585,2133.692,-7123.777,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,34,"","",NA,"",NA
"143","SL_2022_CSEO_Dive_03_12-54-47.000.avi",37870,"13:25:09",NA,NA,NA,48.376,4.747,4669.087,32.938,NA,NA,2159.423,1319.229,-3923.889,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,35,"","",NA,"",NA
"144","SL_2022_CSEO_Dive_03_12-54-47.000.avi",38732,"13:25:38",NA,NA,NA,46.215,2.86,4474.748,22.799,NA,NA,-678.473,1579.218,-4131.478,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,36,"","",NA,"",NA
"145","SL_2022_CSEO_Dive_03_12-54-47.000.avi",42094,"13:27:30",NA,NA,NA,28.955,1.476,3575.2,16.159,NA,NA,-617.36,766.515,-3437.06,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,37,"","",NA,"",NA
"146","SL_2022_CSEO_Dive_03_12-54-47.000.avi",43712,"13:28:24",NA,NA,NA,39.284,0.295,4245.895,23.764,NA,NA,174.745,1686.422,-3892.694,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,38,"","",NA,"",NA
"147","SL_2022_CSEO_Dive_03_12-54-47.000.avi",44544,"13:28:52",NA,NA,NA,44.066,3.052,4581.782,14.131,NA,NA,158.848,1089.43,-4447.542,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,39,"","",NA,"",NA
"148","SL_2022_CSEO_Dive_03_12-54-47.000.avi",45100,"13:29:10",NA,NA,NA,16.918,0.617,2797.336,15.202,NA,NA,730.207,-80.317,-2699.155,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,40,"","",NA,"",NA
"149","SL_2022_CSEO_Dive_03_12-54-47.000.avi",45446,"13:29:22",NA,NA,NA,19.74,1.539,2958.129,19.377,NA,NA,-961.335,-208.926,-2789.751,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,41,"","",NA,"",NA
"150","SL_2022_CSEO_Dive_03_12-54-47.000.avi",45614,"13:29:27",NA,NA,677.544,28.468,2.278,3177.973,20.536,12.155,10.596,1108.208,121.451,-2976.011,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"halibut","halibut",200,200,42,"","",NA,"",NA
"151","SL_2022_CSEO_Dive_03_12-54-47.000.avi",47970,"13:30:46",NA,NA,NA,27.119,2.63,3397.86,20.09,NA,NA,-928.103,694.959,-3193.917,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,43,"","",NA,"",NA
"152","SL_2022_CSEO_Dive_03_12-54-47.000.avi",48738,"13:31:12",NA,NA,NA,19.731,0.022,2927.924,17.594,NA,NA,-787.268,-415.457,-2789.326,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,44,"","",NA,"",NA
"153","SL_2022_CSEO_Dive_03_12-54-47.000.avi",50291,"13:32:03",NA,NA,NA,53.259,0.633,4876.786,21.179,NA,NA,471.834,1679.331,-4554.147,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,45,"","",NA,"",NA
"154","SL_2022_CSEO_Dive_03_12-54-47.000.avi",50758,"13:32:19",NA,NA,NA,22.945,0.458,3323.519,10.263,NA,NA,-219.695,536.753,-3272.523,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,46,"","",NA,"",NA
"155","SL_2022_CSEO_Dive_03_12-54-47.000.avi",50833,"13:32:21",NA,NA,NA,42.423,1.408,4239.151,24.743,NA,NA,1514.587,908.766,-3853.644,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"greenling","lingcod",130,130,47,"","",NA,"NO LENGTH - Partial view only",NA
"156","SL_2022_CSEO_Dive_03_12-54-47.000.avi",53730,"13:33:58",NA,NA,NA,18.794,1.454,3082.217,6.667,NA,NA,121.104,324.446,-3062.7,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,48,"","",NA,"",NA
"157","SL_2022_CSEO_Dive_03_12-54-47.000.avi",54142,"13:34:12",NA,NA,NA,44.578,1.262,4443.124,15.655,NA,NA,-862.738,815.415,-4281.604,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,49,"","",NA,"",NA
"158","SL_2022_CSEO_Dive_03_12-54-47.000.avi",54241,"13:34:15",NA,NA,444.303,37.775,2.432,3259.888,24.633,37.632,33.299,-613.341,1212.441,-2963.22,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","black",142,142,50,"","",NA,"",NA
"159","SL_2022_CSEO_Dive_03_12-54-47.000.avi",54260,"13:34:16",NA,NA,NA,23.126,1.077,3330.537,10.144,NA,NA,-568.805,-156.411,-3277.876,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,51,"","",NA,"",NA
"160","SL_2022_CSEO_Dive_03_12-54-47.000.avi",55415,"13:34:54",NA,NA,NA,2.916,1.029,1112.834,23.286,NA,NA,141.615,-420.598,-1020.511,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","black",142,142,52,"","",NA,"NO LENGTH - partial view only",NA
"161","SL_2022_CSEO_Dive_03_12-54-47.000.avi",55539,"13:34:58",NA,NA,500.069,42.828,2.675,3824.357,25.644,24.838,10.046,-871.239,1407.245,-3447.654,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","black",142,142,53,"","",NA,"",NA
"162","SL_2022_CSEO_Dive_03_12-54-47.000.avi",55844,"13:35:08",NA,NA,NA,4.31,0.458,1339.87,28.702,NA,NA,-484.961,418.245,-1176.918,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","yellowtail",155,155,54,"","",NA,"",NA
"163","SL_2022_CSEO_Dive_03_12-54-47.000.avi",55939,"13:35:12",NA,NA,NA,39.144,0.213,4302.205,13.102,NA,NA,-957.908,166.323,-4190.908,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,55,"JV","",NA,"NO LENGTH - partial view only",NA
"164","SL_2022_CSEO_Dive_03_12-54-47.000.avi",56099,"13:35:17",NA,NA,NA,33.836,0.99,3949.659,33.929,NA,NA,-1972.381,971.64,-3281.073,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,56,"JV","",NA,"NO LENGTH - partial view only",NA
"165","SL_2022_CSEO_Dive_03_12-54-47.000.avi",56452,"13:35:29",NA,NA,578.871,34.299,0.334,3875.04,23.107,14.233,50.785,462.028,1448.843,-3564.172,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,57,"AD","Fish milling/hovering",NA,"",NA
"166","SL_2022_CSEO_Dive_03_12-54-47.000.avi",56716,"13:35:38",NA,NA,NA,17.879,0.201,2912.359,11.362,NA,NA,562.763,-123.222,-2854.812,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","black",142,142,59,"","",NA,"",NA
"167","SL_2022_CSEO_Dive_03_12-54-47.000.avi",57522,"13:36:04",NA,NA,NA,17.543,1.872,2878.091,12.377,NA,NA,-613.832,-72.604,-2810.933,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,60,"","",NA,"",NA
"168","SL_2022_CSEO_Dive_03_12-54-47.000.avi",58991,"13:36:53",NA,NA,NA,30.914,1.181,4019.131,4.697,NA,NA,-306.408,104.001,-4006.084,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,61,"","",NA,"",NA
"169","SL_2022_CSEO_Dive_03_12-54-47.000.avi",59099,"13:36:57",NA,NA,NA,20.56,0.434,3000.532,18.313,NA,NA,-864.734,364.185,-2850.052,1,"KelliiWood",95,"N/A",2022,3,17,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,62,"","",NA,"",NA
