"","Filename","Frame","Time..HMS.","Period","Period.time..HMS.","Length..mm.","Precision..mm.","RMS.1..mm.","RMS.2..mm.","Range..mm.","Direction..deg.","Horz..Dir...deg.","Vert..Dir...deg.","Mid.X..mm.","Mid.Y..mm.","Mid.Z..mm.","OpCode","Tape.Reader","Depth","Comment","Year","Dive.No","Transect.No","User.Def..4","User.Def..5","User.Def..6","User.Def..7","User.Def..8","Family","Genus","Species","Code","Number","Stage","Activity","Check.ID","Comment.1","Event.Time","Time..mins.","Period.time..mins."
"83","2013_6_1_SL.avi",5387,"21:18.8",NA,NA,NA,70.319,0.094,NA,5894.291,21.904,NA,NA,-1892.502,1058.601,-5480.918,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"rockfish","silvergray",157,157,4,"","","","","",NA,NA
"84","2013_6_1_SL.avi",6345,"21:50.7",NA,NA,NA,25.095,2.971,NA,3815.837,9.845,NA,NA,552.669,-388.691,-3755.541,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,5,"","","","","",NA,NA
"85","2013_6_1_SL.avi",7057,"22:14.5",NA,NA,NA,68.927,4.246,NA,6724.731,4.207,NA,NA,388.555,-378.731,-6702.805,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,6,"AD","milling","","","",NA,NA
"86","2013_6_1_SL.avi",7389,"22:25.6",NA,NA,589.844,25.093,4.522,6.127,4184.674,9.958,13.947,25.838,269.329,-717.534,-4113.891,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,6,"AD","","","","",NA,NA
"87","2013_6_1_SL.avi",7559,"22:31.2",NA,NA,NA,36.473,0.097,NA,4454.48,14.348,NA,NA,-888.801,-702.669,-4307.979,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,7,"","","","","",NA,NA
"88","2013_6_1_SL.avi",9000,"23:19.3",NA,NA,NA,18.718,7.827,NA,3119.779,16.862,NA,NA,-620.371,-692.053,-2978.124,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"rockfish","",10024,10024,8,"","","","Maybe YE but under rock Cant ID","",NA,NA
"89","2013_6_1_SL.avi",10155,"23:57.8",NA,NA,NA,30.245,0.148,NA,3749.455,25.826,NA,NA,1616.556,196.403,-3377.363,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"rockfish","silvergray",157,157,9,"","","","","",NA,NA
"90","2013_6_1_SL.avi",11392,"24:39.1",NA,NA,NA,20.228,3.837,NA,3093.95,22.402,NA,NA,1145.114,-313.044,-2857.139,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,10,"","","","","",NA,NA
"91","2013_6_1_SL.avi",12931,"25:30.5",NA,NA,NA,21.9,2.44,NA,3488.024,12.192,NA,NA,587.303,-482.649,-3404.179,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,11,"","","","","",NA,NA
"92","2013_6_1_SL.avi",18258,"28:28.2",NA,NA,NA,34.803,4.983,NA,4196.924,20.61,NA,NA,-1097.678,944.948,-3939.08,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"greenling","lingcod",130,130,12,"","","","","",NA,NA
"93","2013_6_1_SL.avi",18294,"28:29.4",NA,NA,NA,70.502,8.638,NA,6714.062,8.768,NA,NA,275.978,911.491,-6646.175,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,13,"AD","milling","","","",NA,NA
"94","2013_6_1_SL.avi",18327,"28:30.5",NA,NA,974.952,36.875,0.59,0.26,2754.215,20.031,56.949,26.258,-928.781,136.68,-2589.283,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"greenling","lingcod",130,130,12,"","","","Bad Angle For Length","",NA,NA
"95","2013_6_1_SL.avi",18402,"28:33.0",NA,NA,501.07,40.305,3.099,1.769,5381.445,5.238,14.529,25.131,335.331,299.32,-5362.641,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,13,"AD","","","","",NA,NA
"96","2013_6_1_SL.avi",18429,"28:33.9",NA,NA,NA,63.768,8.831,NA,5870.618,17.085,NA,NA,1723.928,-113.684,-5610.642,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,14,"","","","","",NA,NA
"97","2013_6_1_SL.avi",19287,"29:02.5",NA,NA,NA,25.227,2.993,NA,3870.011,8.671,NA,NA,534.346,-276.878,-3822.93,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"coral","red tree coral",10001,10001,15,"","","","","",NA,NA
"98","2013_6_1_SL.avi",19485,"29:09.1",NA,NA,NA,47.786,4.285,NA,5157.891,13.277,NA,NA,-1040.314,-622.482,-5013.393,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,16,"AD","milling","","","",NA,NA
"99","2013_6_1_SL.avi",19634,"29:14.1",NA,NA,690.582,21.484,2.509,3.696,2755.237,26.955,18.527,5.601,-961.104,-824.865,-2446.877,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,16,"AD","","","","",NA,NA
"100","2013_6_1_SL.avi",22771,"30:58.8",NA,NA,NA,70.387,8.314,NA,5879.534,25.127,NA,NA,-1523.456,1918.484,-5344.85,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,17,"AD","milling","","","",NA,NA
"101","2013_6_1_SL.avi",22868,"31:02.0",NA,NA,NA,28.996,1.842,NA,4095.85,17.414,NA,NA,61.045,1180.644,-3921.522,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"rockfish","dusky",172,172,18,"","","","","",NA,NA
"102","2013_6_1_SL.avi",23082,"31:09.2",NA,NA,572.901,16.911,1.061,1.324,2606.128,15.999,22.406,30.138,-718.008,-6.98,-2505.258,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,17,"AD","","","","",NA,NA
"103","2013_6_1_SL.avi",23739,"31:31.1",NA,NA,NA,88.535,8.961,NA,7237.671,15.835,NA,NA,-415.548,1852.954,-6984.108,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,19,"AD","milling/hovering","","","",NA,NA
"104","2013_6_1_SL.avi",24145,"31:44.6",NA,NA,435.937,7.504,3.777,3.279,3070.933,4.429,4.912,9.397,31.005,200.968,-3064.194,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,19,"AD","","","","",NA,NA
"105","2013_6_1_SL.avi",24145,"31:44.6",NA,NA,NA,21.833,7.334,NA,3523.526,12.425,NA,NA,756.654,8.982,-3441.312,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,20,"","","","","",NA,NA
"106","2013_6_1_SL.avi",26500,"33:03.2",NA,NA,NA,93.802,2.657,NA,6879.421,22.037,NA,NA,-1750.606,1825.552,-6397.591,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,21,"AD","milling","","No Length Bad Angle","",NA,NA
"107","2013_6_1_SL.avi",28212,"34:00.3",NA,NA,NA,54.302,5.429,NA,5721.972,8.854,NA,NA,-628.574,-679.891,-5646.557,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,22,"AD","milling","","","",NA,NA
"108","2013_6_1_SL.avi",28278,"34:02.5",NA,NA,566.587,57.622,0.72,4.221,4882.664,15.4,21.857,9.094,-1101.836,-735.889,-4699.451,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,22,"AD","","","","",NA,NA
"109","2013_6_1_SL.avi",28361,"34:05.3",NA,NA,NA,41.16,6.625,NA,4768.762,13.595,NA,NA,1048.872,-446.957,-4630.463,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"greenling","lingcod",130,130,23,"","","","","",NA,NA
"110","2013_6_1_SL.avi",28460,"34:08.6",NA,NA,879.133,16.951,9.63,3.493,3198.618,15.953,9.645,3.846,-562.623,-709.781,-3067.707,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"greenling","lingcod",130,130,23,"","","","","",NA,NA
"111","2013_6_1_SL.avi",29110,"34:30.3",NA,NA,NA,55.572,2.262,NA,5383.477,19.089,NA,NA,1759.52,-118.332,-5086.444,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,24,"","","","","",NA,NA
"112","2013_6_1_SL.avi",30118,"35:03.9",NA,NA,NA,96.129,7.168,NA,7151.056,18.024,NA,NA,-2057.386,738.359,-6808.788,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,25,"AD","milling","","Too far left for length w/ good RMS","",NA,NA
"113","2013_6_1_SL.avi",30331,"35:11.0",NA,NA,NA,54.97,3.246,NA,5738.68,11.189,NA,NA,-1061.313,274.456,-5633.004,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,26,"AD","milling","","No length Bad Angle","",NA,NA
"114","2013_6_1_SL.avi",31371,"35:45.7",NA,NA,NA,11.448,0.706,NA,2502.91,12.647,NA,NA,-287.611,-493.674,-2436.827,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,27,"","","","","",NA,NA
"115","2013_6_1_SL.avi",31436,"35:47.9",NA,NA,NA,54.637,3.247,NA,6129.725,2.265,NA,NA,142.362,127.781,-6126.739,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,28,"AD","fish moving quickly out of frame","","","",NA,NA
"116","2013_6_1_SL.avi",31508,"35:50.3",NA,NA,736.168,103.158,4.538,1.058,5736.912,12.091,31.582,7.841,-1153.24,-400.158,-5605.539,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,28,"AD","","","","",NA,NA
"117","2013_6_1_SL.avi",33463,"36:55.6",NA,NA,NA,16.107,3.512,NA,2694.577,26.589,NA,NA,-944.358,-776.989,-2401.087,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,29,"","","","","",NA,NA
"118","2013_6_1_SL.avi",37766,"39:19.1",NA,NA,NA,45.033,1.366,NA,5325.643,10.012,NA,NA,-94.987,862.444,-5254.488,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"cod","",9991,9991,30,"","","","","",NA,NA
"119","2013_6_1_SL.avi",40783,"40:59.8",NA,NA,NA,135.227,6.746,NA,8597.456,16.044,NA,NA,2131.008,959.001,-8273.776,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,31,"SU","resting on bottom","","","",NA,NA
"120","2013_6_1_SL.avi",40928,"41:04.6",NA,NA,455.915,87.614,3.31,8.213,6425.642,20.983,10.1,11.194,2017.694,1039.013,-6011.509,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,31,"SU","","","","",NA,NA
"121","2013_6_1_SL.avi",44894,"43:17.0",NA,NA,NA,51.056,3.197,NA,5506.424,11.47,NA,NA,1086.718,74.3,-5397.613,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"cod","",9991,9991,32,"","","","","",NA,NA
"122","2013_6_1_SL.avi",50062,"46:09.4",NA,NA,NA,7.843,1.835,NA,1877.136,24.176,NA,NA,-665.177,-404.496,-1708.087,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"rockfish","redbanded",153,153,33,"","","","","",NA,NA
"123","2013_6_1_SL.avi",56862,"49:56.3",NA,NA,NA,10.902,3.945,NA,2211.998,25.227,NA,NA,-900.008,-302.948,-1997.785,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,34,"","","","","",NA,NA
"124","2013_6_1_SL.avi",58073,"50:36.7",NA,NA,NA,37.115,1.679,NA,4238.255,24.042,NA,NA,-1704.847,230.731,-3873.379,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,35,"","","","","",NA,NA
"125","2013_6_1_SL.avi",61548,"52:32.7",NA,NA,NA,24.388,3.446,NA,3616.702,16.237,NA,NA,-901.885,418.708,-3477.329,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"rockfish","silvergray",157,157,36,"","","","","",NA,NA
"126","2013_6_1_SL.avi",64299,"54:04.4",NA,NA,NA,14.227,2.282,NA,2494.505,26.724,NA,NA,1063.143,-382.71,-2223.919,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,37,"","","","","",NA,NA
"127","2013_6_1_SL.avi",66281,"55:10.6",NA,NA,NA,10.194,3.95,NA,2411.624,8.297,NA,NA,-277.19,-236.98,-2383.891,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,38,"","","","","",NA,NA
"128","2013_6_1_SL.avi",68273,"56:17.0",NA,NA,NA,15.655,3.08,NA,2783.829,19.882,NA,NA,-931.893,-196.227,-2615.87,1,"Jenny Stahl",0,"old cameras",2013,6,1,NA,NA,NA,NA,NA,"rockfish","greenstripe",135,135,39,"","","","","",NA,NA
"129","2013_11_1_SL.avi",747,"34:36.1",NA,NA,NA,34.821,8.383,NA,4221.306,20.293,NA,NA,-1463.838,-67.726,-3958.79,1,"Kristen Green",0,"old cameras",2013,11,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,1,"AD","actively swimming within frame","","","",NA,NA
"130","2013_11_1_SL.avi",868,"34:40.2",NA,NA,586.423,10.588,3.132,1.801,2930.107,14.025,2.779,4.872,-466.542,-566.976,-2836.618,1,"Kristen Green",0,"old cameras",2013,11,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,1,"AD","","","","",NA,NA
"131","2013_11_1_SL.avi",3192,"35:57.7",NA,NA,NA,28.102,11.676,NA,4043.494,13.639,NA,NA,-10.764,-997.184,-3918.59,1,"Kristen Green",0,"old cameras",2013,11,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,2,"","","","","",NA,NA
"132","2013_11_1_SL.avi",6720,"37:55.4",NA,NA,NA,9.114,1.787,NA,2100.215,19.616,NA,NA,-536.861,-479.1,-1973.106,1,"Kristen Green",0,"old cameras",2013,11,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,3,"","","","","",NA,NA
"133","2013_11_1_SL.avi",7541,"38:22.8",NA,NA,NA,29.779,9.466,NA,3606.449,29.678,NA,NA,-1501.225,-1001.693,-3122.405,1,"Kristen Green",0,"old cameras",2013,11,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,4,"SU","Chase other","","No length-curved","",NA,NA
"134","2013_11_1_SL.avi",10238,"39:52.8",NA,NA,NA,7.079,4.03,NA,1938.04,12.853,NA,NA,159.955,-421.376,-1884.903,1,"Kristen Green",0,"old cameras",2013,11,1,NA,NA,NA,NA,NA,"rockfish","dusky",172,172,5,"","","","","",NA,NA
"135","2013_11_1_SL.avi",10328,"39:55.8",NA,NA,NA,10.972,3.743,NA,2471.229,12.788,NA,NA,-82.259,-567.623,-2403.75,1,"Kristen Green",0,"old cameras",2013,11,1,NA,NA,NA,NA,NA,"rockfish","black",142,142,6,"","","","","",NA,NA
"136","2013_11_1_SL.avi",11006,"40:18.4",NA,NA,NA,22.007,1.093,NA,3282.098,21.917,NA,NA,-977.397,704.584,-3052.937,1,"Kristen Green",0,"old cameras",2013,11,1,NA,NA,NA,NA,NA,"rockfish","dusky",172,172,7,"","","","","",NA,NA
"137","2013_11_1_SL.avi",11878,"40:47.5",NA,NA,NA,46.055,2.372,NA,4625.544,23.983,NA,NA,1545.914,-1117.119,-4214.007,1,"Kristen Green",0,"old cameras",2013,11,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,8,"AD","actively swimming within frame","","no length; bad angle","",NA,NA
"138","2013_11_1_SL.avi",13380,"41:37.6",NA,NA,NA,29.625,6.699,NA,3776.903,23.483,NA,NA,1486.723,195.218,-3466.489,1,"Kristen Green",0,"old cameras",2013,11,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,9,"AD","fish moving slowly into frame","","","",NA,NA
"139","2013_11_1_SL.avi",13394,"41:38.1",NA,NA,552.474,42.867,6.306,3.641,3852.951,21.443,18.315,2.229,1391.448,178.839,-3588.47,1,"Kristen Green",0,"old cameras",2013,11,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,9,"AD","","","","",NA,NA
"140","2013_11_1_SL.avi",15807,"42:58.6",NA,NA,NA,11.324,7.002,NA,2292.531,23.182,NA,NA,-717.976,-570.209,-2101.207,1,"Kristen Green",0,"old cameras",2013,11,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,10,"","","","","",NA,NA
"141","2013_11_1_SL.avi",16088,"43:08.0",NA,NA,NA,25.581,4.363,NA,3421.543,25.183,NA,NA,-1394.903,-451.513,-3091.494,1,"Kristen Green",0,"old cameras",2013,11,1,NA,NA,NA,NA,NA,"rockfish","quillback",147,147,13,"","","","","",NA,NA
"142","2013_11_1_SL.avi",16564,"43:23.9",NA,NA,NA,26.781,1.69,NA,3733.654,16.319,NA,NA,906.622,-567.843,-3577.116,1,"Kristen Green",0,"old cameras",2013,11,1,NA,NA,NA,NA,NA,"rockfish","quillback",147,147,11,"","","","","",NA,NA
"143","2013_11_1_SL.avi",16974,"43:37.6",NA,NA,NA,11.146,0.985,NA,2310.82,20.37,NA,NA,-736.285,-347.928,-2162.573,1,"Kristen Green",0,"old cameras",2013,11,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,14,"","","","","",NA,NA
"144","2013_11_1_SL.avi",31247,"51:33.8",NA,NA,NA,12.535,2.169,NA,2428.597,21.886,NA,NA,-787.911,-470.916,-2248.448,1,"Kristen Green",0,"old cameras",2013,11,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,15,"","","","","",NA,NA
"145","2013_11_1_SL.avi",31310,"51:35.9",NA,NA,NA,19.947,1.57,NA,3372.059,11.772,NA,NA,-683.831,-112.029,-3300.092,1,"Kristen Green",0,"old cameras",2013,11,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,16,"","","","","",NA,NA
"146","2013_11_1_SL.avi",41146,"57:04.1",NA,NA,NA,17.912,1.046,NA,3277.114,7.254,NA,NA,387.873,-180.432,-3249.073,1,"Kristen Green",0,"old cameras",2013,11,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,17,"","","","","",NA,NA
"147","2013_11_1_SL.avi",45641,"59:34.1",NA,NA,NA,16.067,3.244,NA,2916.171,16.897,NA,NA,-589.218,578.162,-2796.891,1,"Kristen Green",0,"old cameras",2013,11,1,NA,NA,NA,NA,NA,"rockfish","quillback",147,147,18,"","","","","",NA,NA
"148","2013_11_1_SL.avi",46552,"00:04.5",NA,NA,NA,40.149,3.208,NA,4901.066,11.461,NA,NA,117.626,-1020.221,-4792.261,1,"Kristen Green",0,"old cameras",2013,11,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,19,"JV","resting on bottom","","","",NA,NA
"149","2013_11_1_SL.avi",46576,"00:05.3",NA,NA,384.459,59.658,7.532,7.354,4549.908,14.169,31.347,1.768,361.723,-1102.468,-4399.475,1,"Kristen Green",0,"old cameras",2013,11,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,19,"JV","","","","",NA,NA
"150","2013_11_1_SL.avi",46999,"00:19.4",NA,NA,NA,62.293,1.828,NA,5981.573,13.829,NA,NA,-882.976,1059.715,-5820.359,1,"Kristen Green",0,"old cameras",2013,11,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,21,"AD","milling/hovering","","","",NA,NA
"151","2013_11_1_SL.avi",47080,"00:22.1",NA,NA,NA,8.15,9.884,NA,1953.254,21.816,NA,NA,724.427,-66.267,-1812.737,1,"Kristen Green",0,"old cameras",2013,11,1,NA,NA,NA,NA,NA,"rockfish","black",142,142,20,"","","","","",NA,NA
"152","2013_11_1_SL.avi",47101,"00:22.8",NA,NA,474.633,38.037,1.973,2.996,4660.394,12.642,22.567,41.986,-424.257,876.754,-4557.475,1,"Kristen Green",0,"old cameras",2013,11,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,21,"AD","","","","",NA,NA
"153","2013_11_1_SL.avi",47627,"00:40.4",NA,NA,NA,35.079,2.432,NA,3883.993,30.321,NA,NA,1619.982,-1142.059,-3340.174,1,"Kristen Green",0,"old cameras",2013,11,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,34,"AD","milling/hovering","","no length; fish in corner","",NA,NA
"154","2013_11_1_SL.avi",47658,"00:41.4",NA,NA,NA,41.725,8.159,NA,4342.268,25.377,NA,NA,1722.812,-747.355,-3915.185,1,"Kristen Green",0,"old cameras",2013,11,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,22,"SU","milling/hovering","","fish in corner","",NA,NA
"155","2013_11_1_SL.avi",47669,"00:41.8",NA,NA,383.1,44.441,10.31,3.988,4296.961,25.409,21.857,45.548,1717.382,-714.073,-3873.573,1,"Kristen Green",0,"old cameras",2013,11,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,22,"SU","","","","",NA,NA
"156","2013_11_1_SL.avi",48472,"01:08.5",NA,NA,NA,40.595,4.851,NA,4659.14,17.116,NA,NA,1314.785,339.69,-4456.853,1,"Kristen Green",0,"old cameras",2013,11,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,23,"AD","milling/hovering","","","",NA,NA
"157","2013_11_1_SL.avi",48519,"01:10.1",NA,NA,NA,27.077,10.057,NA,3824.482,16.155,NA,NA,-995.691,334.462,-3677.417,1,"Kristen Green",0,"old cameras",2013,11,1,NA,NA,NA,NA,NA,"rockfish","quillback",147,147,24,"","","","","",NA,NA
"158","2013_11_1_SL.avi",48521,"01:10.2",NA,NA,426.447,19.846,9.629,7.168,3309.035,13.97,9.607,3.858,793.574,-127.515,-3209.936,1,"Kristen Green",0,"old cameras",2013,11,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,23,"AD","","","","",NA,NA
"159","2013_11_1_SL.avi",50027,"02:00.4",NA,NA,NA,50.125,6.718,NA,4984.164,21.862,NA,NA,-1841.299,-284.591,-4622.826,1,"Kristen Green",0,"old cameras",2013,11,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,35,"AD","milling/hovering","","No length-bad angle","",NA,NA
"160","2013_11_1_SL.avi",50099,"02:02.8",NA,NA,NA,38.796,2.345,NA,4245.079,24.633,NA,NA,-1703.834,-520.194,-3853.187,1,"Kristen Green",0,"old cameras",2013,11,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,36,"AD","milling/hovering","","No length-bad angle","",NA,NA
"161","2013_11_1_SL.avi",50122,"02:03.6",NA,NA,NA,66.953,9.647,NA,6321.697,11.338,NA,NA,-1127.237,454.351,-6203.77,1,"Kristen Green",0,"old cameras",2013,11,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,25,"AD","resting on bottom","","","",NA,NA
"162","2013_11_1_SL.avi",50158,"02:04.8",NA,NA,584.862,45.17,9.459,3.855,5387.159,14.162,10.512,31.058,-1310.308,84.207,-5224.699,1,"Kristen Green",0,"old cameras",2013,11,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,25,"AD","","","","",NA,NA
"163","2013_11_1_SL.avi",50783,"02:25.7",NA,NA,NA,33.435,1.212,NA,4287.116,14.898,NA,NA,963.353,489.311,-4148.722,1,"Kristen Green",0,"old cameras",2013,11,1,NA,NA,NA,NA,NA,"eel","wolf eel",217,217,26,"","","","","",NA,NA
"164","2013_11_1_SL.avi",51511,"02:50.0",NA,NA,NA,35.329,7.996,NA,4166.993,20.937,NA,NA,-1137.522,-1004.19,-3880.912,1,"Kristen Green",0,"old cameras",2013,11,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,27,"","","","","",NA,NA
"165","2013_11_1_SL.avi",54728,"04:37.3",NA,NA,NA,20.249,3.242,NA,3497.373,8.211,NA,NA,16.72,-537.755,-3455.743,1,"Kristen Green",0,"old cameras",2013,11,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,28,"","","","","",NA,NA
"166","2013_11_1_SL.avi",56618,"05:40.4",NA,NA,NA,47.168,6.036,NA,5287.289,11.265,NA,NA,-843.545,538.109,-5191.753,1,"Kristen Green",0,"old cameras",2013,11,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,30,"SU","milling/hovering","","","",NA,NA
"167","2013_11_1_SL.avi",56759,"05:45.1",NA,NA,NA,34.001,9.889,NA,4216.233,17.823,NA,NA,1054.933,698.567,-4021.908,1,"Kristen Green",0,"old cameras",2013,11,1,NA,NA,NA,NA,NA,"rockfish","quillback",147,147,29,"","","","","",NA,NA
"168","2013_11_1_SL.avi",56760,"05:45.1",NA,NA,NA,41.92,6.365,NA,5334.257,2.567,NA,NA,-162.782,115.483,-5330.521,1,"Kristen Green",0,"old cameras",2013,11,1,NA,NA,NA,NA,NA,"greenling","",10007,10007,31,"","","","","",NA,NA
"169","2013_11_1_SL.avi",56809,"05:46.7",NA,NA,390.949,45.267,2.774,0.373,3934.783,8.085,31.241,13.753,361.296,375.77,-3900.1,1,"Kristen Green",0,"old cameras",2013,11,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,30,"SU","","","Horiz Angle-just over 30","",NA,NA
"170","2013_11_1_SL.avi",61013,"08:07.0",NA,NA,NA,26.992,2.656,NA,3594.835,22.218,NA,NA,-1299.364,-436.373,-3323.263,1,"Kristen Green",0,"old cameras",2013,11,1,NA,NA,NA,NA,NA,"rockfish","quillback",147,147,32,"","","","","",NA,NA
"171","2013_11_1_SL.avi",64024,"09:47.5",NA,NA,NA,42.238,0.52,NA,4940.203,10.737,NA,NA,722.223,-624.507,-4847.06,1,"Kristen Green",0,"old cameras",2013,11,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,33,"AD","milling/hovering","","head in rock; no length ","",NA,NA
"172","2013_15_1_SL.avi",10460,"09:16.0",NA,NA,NA,5.189,2.99,NA,1600.393,16.226,NA,NA,231.441,-399.74,-1532.286,1,"Jenny Stahl",0,"old cameras",2013,15,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,7,"","","","","",NA,NA
