Trip Number,Vessel Name,Target Species Code,Trip Comments,Trip Fix Method,Dive Number,Management Area,Submersible Type,Vehicle,Dive Comments,Transect Type,Transect Number,Line Length Meters,Transect Area Description,Transect Fix Method,Transect Comment,Year,Transect Date,Observation Time,Common Name,Species Class,Species Code,Stage,Activity,Obs Number,Density Estimate,Distance Feet,Depth Meters,Quantity,Check ID,Species Comment,Video Path,Camera,Observation Source,Observation Type,Number of Fish
1,R/V Medeia,,submersible tracking system equipped with gyro compass,"DGPS, 5 minute fixes",5920,CSEO,manned,Delta,,Line Transect,2,789,"Larch Bay, elephant skin",5  minute,"Area 1, random site 312 (current wrong, never made it to 312) All fish depths were interpolated from NAV data because they are not overlaid on the video.",2003,5/30/2003,17:06:02,silvergray,rockfish,157,,,3,,,144,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\2003\2003_5920_2_A.mp4,A,habitat comment,single,1
1,R/V Medeia,,submersible tracking system equipped with gyro compass,"DGPS, 5 minute fixes",5920,CSEO,manned,Delta,,Line Transect,2,789,"Larch Bay, elephant skin",5  minute,"Area 1, random site 312 (current wrong, never made it to 312) All fish depths were interpolated from NAV data because they are not overlaid on the video.",2003,5/30/2003,17:21:39,yelloweye,rockfish,145,adult,,4,,2,141,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\2003\2003_5920_2_A.mp4,A,fish count,single,1
1,R/V Medeia,,submersible tracking system equipped with gyro compass,"DGPS, 5 minute fixes",5920,CSEO,manned,Delta,,Line Transect,2,789,"Larch Bay, elephant skin",5  minute,"Area 1, random site 312 (current wrong, never made it to 312) All fish depths were interpolated from NAV data because they are not overlaid on the video.",2003,5/30/2003,17:21:49,redstripe,rockfish,158,,,5,,,146,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\2003\2003_5920_2_A.mp4,A,habitat comment,single,1
1,R/V Medeia,,submersible tracking system equipped with gyro compass,"DGPS, 5 minute fixes",5920,CSEO,manned,Delta,,Line Transect,2,789,"Larch Bay, elephant skin",5  minute,"Area 1, random site 312 (current wrong, never made it to 312) All fish depths were interpolated from NAV data because they are not overlaid on the video.",2003,5/30/2003,17:22:28,yelloweye,rockfish,145,adult,,6,,4,141,,,on interface,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\2003\2003_5920_2_A.mp4,A,fish count,single,1
1,R/V Medeia,,submersible tracking system equipped with gyro compass,"DGPS, 5 minute fixes",5920,CSEO,manned,Delta,,Line Transect,2,789,"Larch Bay, elephant skin",5  minute,"Area 1, random site 312 (current wrong, never made it to 312) All fish depths were interpolated from NAV data because they are not overlaid on the video.",2003,5/30/2003,17:22:50,tiger,rockfish,148,adult,,7,,10,141,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\2003\2003_5920_2_A.mp4,A,fish count,single,1
1,R/V Medeia,,submersible tracking system equipped with gyro compass,"DGPS, 5 minute fixes",5920,CSEO,manned,Delta,,Line Transect,2,789,"Larch Bay, elephant skin",5  minute,"Area 1, random site 312 (current wrong, never made it to 312) All fish depths were interpolated from NAV data because they are not overlaid on the video.",2003,5/30/2003,17:23:17,coral,coral,899,,,8,,,139,,,hard coral,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\2003\2003_5920_2_A.mp4,A,habitat comment,single,1
1,R/V Medeia,,submersible tracking system equipped with gyro compass,"DGPS, 5 minute fixes",5920,CSEO,manned,Delta,,Line Transect,2,789,"Larch Bay, elephant skin",5  minute,"Area 1, random site 312 (current wrong, never made it to 312) All fish depths were interpolated from NAV data because they are not overlaid on the video.",2003,5/30/2003,17:24:51,yelloweye,rockfish,145,adult,,9,,17,142,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\2003\2003_5920_2_A.mp4,A,fish count,single,1
1,R/V Medeia,,submersible tracking system equipped with gyro compass,"DGPS, 5 minute fixes",5920,CSEO,manned,Delta,,Line Transect,2,789,"Larch Bay, elephant skin",5  minute,"Area 1, random site 312 (current wrong, never made it to 312) All fish depths were interpolated from NAV data because they are not overlaid on the video.",2003,5/30/2003,17:25:08,yelloweye,rockfish,145,adult,,10,,8,141,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\2003\2003_5920_2_A.mp4,A,fish count,single,1
1,R/V Medeia,,submersible tracking system equipped with gyro compass,"DGPS, 5 minute fixes",5921,CSEO,manned,Delta,,Line Transect,1,530,Cape Ommaney off shore (Dick's coral site),5  minute,"Area 1, random site 255 fished. All fish depths were interpolated from NAV data because they are not overlaid on the video.",2003,5/31/2003,8:20:39,sculpin,sculpin,160,,,1,,,194,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\2003\2003_5921_1_A.mp4,A,habitat comment,single,1
1,R/V Medeia,,submersible tracking system equipped with gyro compass,"DGPS, 5 minute fixes",5921,CSEO,manned,Delta,,Line Transect,1,530,Cape Ommaney off shore (Dick's coral site),5  minute,"Area 1, random site 255 fished. All fish depths were interpolated from NAV data because they are not overlaid on the video.",2003,5/31/2003,8:20:39,thornyhead,rockfish,143,,,2,,,194,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\2003\2003_5921_1_A.mp4,A,habitat comment,single,1
1,R/V Medeia,,submersible tracking system equipped with gyro compass,"DGPS, 5 minute fixes",5921,CSEO,manned,Delta,,Line Transect,1,530,Cape Ommaney off shore (Dick's coral site),5  minute,"Area 1, random site 255 fished. All fish depths were interpolated from NAV data because they are not overlaid on the video.",2003,5/31/2003,8:21:48,rosethorn,rockfish,150,adult,,3,,13,194,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\2003\2003_5921_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,submersible tracking system equipped with gyro compass,"DGPS, 5 minute fixes",5921,CSEO,manned,Delta,,Line Transect,1,530,Cape Ommaney off shore (Dick's coral site),5  minute,"Area 1, random site 255 fished. All fish depths were interpolated from NAV data because they are not overlaid on the video.",2003,5/31/2003,8:23:50,rosethorn,rockfish,150,adult,,4,,10,194,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\2003\2003_5921_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,submersible tracking system equipped with gyro compass,"DGPS, 5 minute fixes",5921,CSEO,manned,Delta,,Line Transect,1,530,Cape Ommaney off shore (Dick's coral site),5  minute,"Area 1, random site 255 fished. All fish depths were interpolated from NAV data because they are not overlaid on the video.",2003,5/31/2003,8:24:04,rosethorn,rockfish,150,adult,,5,,0,193,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\2003\2003_5921_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,submersible tracking system equipped with gyro compass,"DGPS, 5 minute fixes",5921,CSEO,manned,Delta,,Line Transect,1,530,Cape Ommaney off shore (Dick's coral site),5  minute,"Area 1, random site 255 fished. All fish depths were interpolated from NAV data because they are not overlaid on the video.",2003,5/31/2003,8:24:15,rosethorn,rockfish,150,adult,,6,,3,193,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\2003\2003_5921_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,submersible tracking system equipped with gyro compass,"DGPS, 5 minute fixes",5921,CSEO,manned,Delta,,Line Transect,1,530,Cape Ommaney off shore (Dick's coral site),5  minute,"Area 1, random site 255 fished. All fish depths were interpolated from NAV data because they are not overlaid on the video.",2003,5/31/2003,8:24:27,rosethorn,rockfish,150,adult,,7,,8,192,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\2003\2003_5921_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,submersible tracking system equipped with gyro compass,"DGPS, 5 minute fixes",5921,CSEO,manned,Delta,,Line Transect,1,530,Cape Ommaney off shore (Dick's coral site),5  minute,"Area 1, random site 255 fished. All fish depths were interpolated from NAV data because they are not overlaid on the video.",2003,5/31/2003,8:26:02,rosethorn,rockfish,150,adult,,8,,8,183,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\2003\2003_5921_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,submersible tracking system equipped with gyro compass,"DGPS, 5 minute fixes",5921,CSEO,manned,Delta,,Line Transect,1,530,Cape Ommaney off shore (Dick's coral site),5  minute,"Area 1, random site 255 fished. All fish depths were interpolated from NAV data because they are not overlaid on the video.",2003,5/31/2003,8:28:07,yelloweye,rockfish,145,adult,,9,,2,168,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\2003\2003_5921_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,submersible tracking system equipped with gyro compass,"DGPS, 5 minute fixes",5921,CSEO,manned,Delta,,Line Transect,1,530,Cape Ommaney off shore (Dick's coral site),5  minute,"Area 1, random site 255 fished. All fish depths were interpolated from NAV data because they are not overlaid on the video.",2003,5/31/2003,8:29:03,sculpin,sculpin,160,,,10,,,160,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\2003\2003_5921_1_A.mp4,A,habitat comment,single,1
1,R/V Medeia,,submersible tracking system equipped with gyro compass,"DGPS, 5 minute fixes",5921,CSEO,manned,Delta,,Line Transect,1,530,Cape Ommaney off shore (Dick's coral site),5  minute,"Area 1, random site 255 fished. All fish depths were interpolated from NAV data because they are not overlaid on the video.",2003,5/31/2003,8:29:03,unknown,sponge,10043,,,11,,,160,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\2003\2003_5921_1_A.mp4,A,habitat comment,single,1
1,R/V Medeia,,submersible tracking system equipped with gyro compass,"DGPS, 5 minute fixes",5921,CSEO,manned,Delta,,Line Transect,1,530,Cape Ommaney off shore (Dick's coral site),5  minute,"Area 1, random site 255 fished. All fish depths were interpolated from NAV data because they are not overlaid on the video.",2003,5/31/2003,8:32:10,silvergray,rockfish,157,,,12,,,135,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\2003\2003_5921_1_A.mp4,A,fish count comment,single,1
1,R/V Medeia,,submersible tracking system equipped with gyro compass,"DGPS, 5 minute fixes",5921,CSEO,manned,Delta,,Line Transect,1,530,Cape Ommaney off shore (Dick's coral site),5  minute,"Area 1, random site 255 fished. All fish depths were interpolated from NAV data because they are not overlaid on the video.",2003,5/31/2003,8:32:10,yelloweye,rockfish,145,adult,,13,,8,135,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\2003\2003_5921_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,submersible tracking system equipped with gyro compass,"DGPS, 5 minute fixes",5921,CSEO,manned,Delta,,Line Transect,1,530,Cape Ommaney off shore (Dick's coral site),5  minute,"Area 1, random site 255 fished. All fish depths were interpolated from NAV data because they are not overlaid on the video.",2003,5/31/2003,8:32:33,yelloweye,rockfish,145,adult,,14,,11,128,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\2003\2003_5921_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,submersible tracking system equipped with gyro compass,"DGPS, 5 minute fixes",5921,CSEO,manned,Delta,,Line Transect,1,530,Cape Ommaney off shore (Dick's coral site),5  minute,"Area 1, random site 255 fished. All fish depths were interpolated from NAV data because they are not overlaid on the video.",2003,5/31/2003,8:32:52,yelloweye,rockfish,145,adult,,15,,7,121,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\2003\2003_5921_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,submersible tracking system equipped with gyro compass,"DGPS, 5 minute fixes",5921,CSEO,manned,Delta,,Line Transect,1,530,Cape Ommaney off shore (Dick's coral site),5  minute,"Area 1, random site 255 fished. All fish depths were interpolated from NAV data because they are not overlaid on the video.",2003,5/31/2003,8:33:23,yelloweye,rockfish,145,adult,,16,,10,116,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\2003\2003_5921_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,submersible tracking system equipped with gyro compass,"DGPS, 5 minute fixes",5921,CSEO,manned,Delta,,Line Transect,1,530,Cape Ommaney off shore (Dick's coral site),5  minute,"Area 1, random site 255 fished. All fish depths were interpolated from NAV data because they are not overlaid on the video.",2003,5/31/2003,8:33:24,yelloweye,rockfish,145,adult,,17,,12,116,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\2003\2003_5921_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,submersible tracking system equipped with gyro compass,"DGPS, 5 minute fixes",5921,CSEO,manned,Delta,,Line Transect,1,530,Cape Ommaney off shore (Dick's coral site),5  minute,"Area 1, random site 255 fished. All fish depths were interpolated from NAV data because they are not overlaid on the video.",2003,5/31/2003,8:33:25,yelloweye,rockfish,145,adult,,18,,11,115,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\2003\2003_5921_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,submersible tracking system equipped with gyro compass,"DGPS, 5 minute fixes",5921,CSEO,manned,Delta,,Line Transect,1,530,Cape Ommaney off shore (Dick's coral site),5  minute,"Area 1, random site 255 fished. All fish depths were interpolated from NAV data because they are not overlaid on the video.",2003,5/31/2003,8:33:25,yelloweye,rockfish,145,adult,,19,,8,115,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\2003\2003_5921_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,submersible tracking system equipped with gyro compass,"DGPS, 5 minute fixes",5921,CSEO,manned,Delta,,Line Transect,1,530,Cape Ommaney off shore (Dick's coral site),5  minute,"Area 1, random site 255 fished. All fish depths were interpolated from NAV data because they are not overlaid on the video.",2003,5/31/2003,8:33:25,yelloweye,rockfish,145,adult,,20,,15,115,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\2003\2003_5921_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,submersible tracking system equipped with gyro compass,"DGPS, 5 minute fixes",5921,CSEO,manned,Delta,,Line Transect,1,530,Cape Ommaney off shore (Dick's coral site),5  minute,"Area 1, random site 255 fished. All fish depths were interpolated from NAV data because they are not overlaid on the video.",2003,5/31/2003,8:33:25,yelloweye,rockfish,145,adult,,21,,20,115,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\2003\2003_5921_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,submersible tracking system equipped with gyro compass,"DGPS, 5 minute fixes",5921,CSEO,manned,Delta,,Line Transect,1,530,Cape Ommaney off shore (Dick's coral site),5  minute,"Area 1, random site 255 fished. All fish depths were interpolated from NAV data because they are not overlaid on the video.",2003,5/31/2003,8:33:25,yelloweye,rockfish,145,adult,,22,,6,115,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\2003\2003_5921_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,submersible tracking system equipped with gyro compass,"DGPS, 5 minute fixes",5921,CSEO,manned,Delta,,Line Transect,1,530,Cape Ommaney off shore (Dick's coral site),5  minute,"Area 1, random site 255 fished. All fish depths were interpolated from NAV data because they are not overlaid on the video.",2003,5/31/2003,8:33:40,yelloweye,rockfish,145,adult,,23,,4,114,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\2003\2003_5921_1_B.mp4,B,fish count,single,1
1,R/V Medeia,,submersible tracking system equipped with gyro compass,"DGPS, 5 minute fixes",5921,CSEO,manned,Delta,,Line Transect,1,530,Cape Ommaney off shore (Dick's coral site),5  minute,"Area 1, random site 255 fished. All fish depths were interpolated from NAV data because they are not overlaid on the video.",2003,5/31/2003,8:34:01,yelloweye,rockfish,145,adult,,24,,2,112,,,on top,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\2003\2003_5921_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,submersible tracking system equipped with gyro compass,"DGPS, 5 minute fixes",5921,CSEO,manned,Delta,,Line Transect,1,530,Cape Ommaney off shore (Dick's coral site),5  minute,"Area 1, random site 255 fished. All fish depths were interpolated from NAV data because they are not overlaid on the video.",2003,5/31/2003,8:34:46,lingcod,greenling,130,adult,,25,,14,113,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\2003\2003_5921_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,submersible tracking system equipped with gyro compass,"DGPS, 5 minute fixes",5921,CSEO,manned,Delta,,Line Transect,1,530,Cape Ommaney off shore (Dick's coral site),5  minute,"Area 1, random site 255 fished. All fish depths were interpolated from NAV data because they are not overlaid on the video.",2003,5/31/2003,8:34:51,widow,rockfish,156,,,26,,,113,multiple,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\2003\2003_5921_1_A.mp4,A,fish count comment,multiple,1
1,R/V Medeia,,submersible tracking system equipped with gyro compass,"DGPS, 5 minute fixes",5921,CSEO,manned,Delta,,Line Transect,1,530,Cape Ommaney off shore (Dick's coral site),5  minute,"Area 1, random site 255 fished. All fish depths were interpolated from NAV data because they are not overlaid on the video.",2003,5/31/2003,8:34:51,yelloweye,rockfish,145,adult,,27,,4,113,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\2003\2003_5921_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,submersible tracking system equipped with gyro compass,"DGPS, 5 minute fixes",5921,CSEO,manned,Delta,,Line Transect,1,530,Cape Ommaney off shore (Dick's coral site),5  minute,"Area 1, random site 255 fished. All fish depths were interpolated from NAV data because they are not overlaid on the video.",2003,5/31/2003,8:35:46,silvergray,rockfish,157,,,28,,,114,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\2003\2003_5921_1_B.mp4,B,fish count comment,single,1
1,R/V Medeia,,submersible tracking system equipped with gyro compass,"DGPS, 5 minute fixes",5921,CSEO,manned,Delta,,Line Transect,1,530,Cape Ommaney off shore (Dick's coral site),5  minute,"Area 1, random site 255 fished. All fish depths were interpolated from NAV data because they are not overlaid on the video.",2003,5/31/2003,8:35:46,yelloweye,rockfish,145,adult,,29,,2,114,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\2003\2003_5921_1_B.mp4,B,fish count,single,1
