Year,Dive No,Stock Assessment Year,Vehicle,Submersible Type,Area Description,Management Area,Dive Start Time,Dive End Time,Dive Comments,Observer First Name,Observer Last Name,Pilot First Name,Pilot Last Name,Transect Type,Transect No,Transect Date,Transect Start Time,Transect End Time,Transect Fix Method,Transect Comment,Vehicle,Line Length Meters,Stage,Specimen No,Length Direction Deg,Length Mid X Mm,Length Mid Y Mm,Length Mid Z Mm,Length Mm,Length Obs Time,Length Precision Mm,Length Range Mm,Length Rms Mm,Length Comment,Horizontal Direction Deg,Vertical Direction Deg
1992,2732,,Delta,manned,Vasilef Bank,CSEO,4/26/1992,4/26/1992,,Diedra,Holum,Chris,Ijames,Lingcod Nesting,1,4/26/1992,,,5 minute,,Delta,1576,,,,,,,,,,,,,,
1992,2733,,Delta,manned,Kulichkof Rock,CSEO,4/26/1992,4/26/1992,,Beverly,Richardson,Dave,Slater,Lingcod Nesting,1,4/26/1992,,,5 minute,Nest at 90 feet fix 5,Delta,592,,,,,,,,,,,,,,
1992,2755,,Delta,manned,Cape Edgecumbe 50 fa,CSEO,4/30/1992,4/30/1992,,Tory,O'Connell,Dave,Slater,Lingcod Nesting,1,4/30/1992,,,5 minute,No nests,Delta,806,,,,,,,,,,,,,,
1992,2756,,Delta,manned,Cape Edgecumbe 45 fa,CSEO,4/30/1992,4/30/1992,,Gary,Gundstrom,Dave,Slater,Lingcod Nesting,1,4/30/1992,,,5 minute,"100 lingcod, no nests in notes",Delta,886,,,,,,,,,,,,,,
1992,2759,,Delta,manned,34 Fathom Pinnacle,CSEO,4/30/1992,4/30/1992,,Tory,O'Connell,Richard,Slater,Lingcod Nesting,1,4/30/1992,,,5 minute,Lots of lingcod but no nests,Delta,977,,,,,,,,,,,,,,
1994,3241,,Delta,manned,Six mile rock,CSEO,5/1/1994,5/1/1994,,Waldo,Wakefield,Dave,Slater,Reconnaissance,1,5/1/1994,,,5 minute,70 fathoms,Delta,312,,,,,,,,,,,,,,
1994,3241,,Delta,manned,Six mile rock,CSEO,5/1/1994,5/1/1994,,Waldo,Wakefield,Dave,Slater,Reconnaissance,2,5/1/1994,,,,70 fathoms,Delta,,,,,,,,,,,,,,,
1994,3242,,Delta,manned,Six mile rock,CSEO,5/1/1994,5/1/1994,,Richard,Starr,Chris,Ijames,Line Transect,1,5/1/1994,16:53:52,17:20:04,5  minute,Shallow,Delta,2480,,,,,,,,,,,,,,
1994,3242,,Delta,manned,Six mile rock,CSEO,5/1/1994,5/1/1994,,Richard,Starr,Chris,Ijames,,2,5/1/1994,,,5  minute,Shallow; no video and paper forms missing,Delta,,,,,,,,,,,,,,,
1994,3243,,Delta,manned,Six mile rock,CSEO,5/1/1994,5/1/1994,,Gary,Greene,Dave,Slater,Geology,1,5/1/1994,,,5  minute,,Delta,127,,,,,,,,,,,,,,
1994,3244,,Delta,manned,Pinnacle,CSEO,5/2/1994,5/2/1994,,Dave,Gordon,Chris,Ijames,Pinnacles,1,5/2/1994,,,5 minute,,Delta,228,,,,,,,,,,,,,,
1994,3245,,Delta,manned,Pinnacle,CSEO,5/2/1994,5/2/1994,,Richard,Starr,Dave,Slater,Pinnacles,1,5/2/1994,9:12:35,9:28:04,5 minute,,Delta,177,,,,,,,,,,,,,,
1994,3246,,Delta,manned,Pinnacle,CSEO,5/2/1994,5/2/1994,,Gary,Greene,Chris,Ijames,Geology,1,5/2/1994,9:56:02,10:30:22,5  minute,,Delta,428,,,,,,,,,,,,,,
1994,3247,,Delta,manned,"Pinnacle, 19 fa",CSEO,5/2/1994,5/2/1994,,Waldo,Wakefield,Dave,Slater,Pinnacles,1,5/2/1994,11:00:26,11:25:13,,Pinnacle dive #4,Delta,,,,,,,,,,,,,,,
1994,3248,,Delta,manned,Kruzof Island,CSEO,5/2/1994,5/2/1994,,Dave,Carlile,Chris,Ijames,Experimental,1,5/2/1994,16:29:17,16:59:00,5  minute,Fishing down 1st transect,Delta,798,,,,,,,,,,,,,,
1994,3248,,Delta,manned,Kruzof Island,CSEO,5/2/1994,5/2/1994,,Dave,Carlile,Chris,Ijames,Experimental,2,5/2/1994,17:13:21,17:40:00,5  minute,Fishing down 2nd transect,Delta,841,,,,,,,,,,,,,,
1994,3248,,Delta,manned,Kruzof Island,CSEO,5/2/1994,5/2/1994,,Dave,Carlile,Chris,Ijames,Experimental,3,5/2/1994,17:44:24,18:10:01,5  minute,Fishing down 3rd transect,Delta,775,,,,,,,,,,,,,,
1994,3248,,Delta,manned,Kruzof Island,CSEO,5/2/1994,5/2/1994,,Dave,Carlile,Chris,Ijames,Experimental,4,5/2/1994,18:18:47,18:45:53,5  minute,Fishing down 4th transect,Delta,840,,,,,,,,,,,,,,
1994,3249,,Delta,manned,Kruzof Island,CSEO,5/3/1994,5/3/1994,,Dave,Carlile,Dave,Slater,Experimental,1,5/3/1994,6:30:31,6:50:59,5  minute,Fishing down 2nd series,Delta,823,,,,,,,,,,,,,,
1994,3249,,Delta,manned,Kruzof Island,CSEO,5/3/1994,5/3/1994,,Dave,Carlile,Dave,Slater,Experimental,2,5/3/1994,7:13:09,7:37:24,5  minute,Fishing down 2nd series,Delta,746,,,,,,,,,,,,,,
1994,3249,,Delta,manned,Kruzof Island,CSEO,5/3/1994,5/3/1994,,Dave,Carlile,Dave,Slater,Experimental,3,5/3/1994,7:48:28,8:13:57,5  minute,Fishing down 2nd series,Delta,854,,,,,,,,,,,,,,
1994,3250,,Delta,manned,Kruzof Island,CSEO,5/3/1994,5/3/1994,,Gary,Greene,Dave,Slater,Geology,1,5/3/1994,,,5  minute,Near Fishing site,Delta,1069,,,,,,,,,,,,,,
1994,3251,,Delta,manned,Gilmer Bay outside,CSEO,5/3/1994,5/3/1994,,Richard,Starr,Chris,Ijames,Line Transect,1,5/3/1994,11:59:57,12:46:08,5  minute,,Delta,1552,,,,,,,,,,,,,,
1994,3251,,Delta,manned,Gilmer Bay outside,CSEO,5/3/1994,5/3/1994,,Richard,Starr,Chris,Ijames,Line Transect,2,5/3/1994,12:58:18,13:43:26,5  minute,,Delta,1554,,,,,,,,,,,,,,
1994,3252,,Delta,manned,Fairweather,EYKT,5/4/1994,5/4/1994,,Gary,Greene,Dave,Slater,Geology,1,5/4/1994,,,5  minute,,Delta,1459,,,,,,,,,,,,,,
1994,3253,,Delta,manned,Fairweather,EYKT,5/4/1994,5/4/1994,,Waldo,Wakefield,Chris,Ijames,Line Transect,1,5/4/1994,9:36:28,10:22:18,5  minute,handheld camera footage,Delta,1302,,,,,,,,,,,,,,
1994,3253,,Delta,manned,Fairweather,EYKT,5/4/1994,5/4/1994,,Waldo,Wakefield,Chris,Ijames,Reconnaissance,2,5/4/1994,,,5 minute,There is only an internal handheld camera tape with the 1994 tapes at the Sitka ADF&G office. The project code was changed from Line Transect to Reconaissance in Dec 2008 for this reason.,Delta,1501,,,,,,,,,,,,,,
1994,3254,,Delta,manned,Fairweather,EYKT,5/4/1994,5/4/1994,,Richard,Starr,Dave,Slater,Line Transect,1,5/4/1994,13:32:07,14:18:04,5  minute,Transect across habitats G & F,Delta,1539,,,,,,,,,,,,,,
1994,3254,,Delta,manned,Fairweather,EYKT,5/4/1994,5/4/1994,,Richard,Starr,Dave,Slater,Line Transect,2,5/4/1994,14:32:39,15:19:04,5  minute,Transect across habitats G & F,Delta,1187,,,,,,,,,,,,,,
1994,3255,,Delta,manned,Fairweather,EYKT,5/4/1994,5/4/1994,,Dave,Carlile,Chris,Ijames,Line Transect,1,5/4/1994,17:11:56,17:57:09,5  minute,,Delta,1596,,,,,,,,,,,,,,
1994,3256,,Delta,manned,Kruzof Lava Field,CSEO,5/6/1994,5/6/1994,,Dave,Carlile,Dave,Slater,Line Transect,1,5/6/1994,9:46:11,10:31:42,5  minute,,Delta,1335,,,,,,,,,,,,,,
1994,3256,,Delta,manned,Kruzof Lava Field,CSEO,5/6/1994,5/6/1994,,Dave,Carlile,Dave,Slater,Line Transect,2,5/6/1994,10:37:23,11:26:49,5  minute,,Delta,1562,,,,,,,,,,,,,,
1994,3257,,Delta,manned,Gilmer Bay,CSEO,5/6/1994,5/6/1994,,Waldo,Wakefield,Chris,Ijames,Aborted,1,5/6/1994,,,,,Delta,,,,,,,,,,,,,,,
1994,3258,,Delta,manned,Shelikof Bay,CSEO,5/6/1994,5/6/1994,,Waldo,Wakefield,Chris,Ijames,Line Transect,1,5/6/1994,14:47:00,15:32:10,5  minute,,Delta,1671,,,,,,,,,,,,,,
1994,3258,,Delta,manned,Shelikof Bay,CSEO,5/6/1994,5/6/1994,,Waldo,Wakefield,Chris,Ijames,Line Transect,2,5/6/1994,15:43:24,16:30:36,5  minute,"16:00:00 lost some video time, 16:04:34 to 16:06:47 audio may not be working properly for a few minutes",Delta,1780,,,,,,,,,,,,,,
1994,3259,,Delta,manned,Kruzof Lava Field,CSEO,5/6/1994,5/6/1994,,Dave,Carlile,Dave,Slater,Line Transect,1,5/6/1994,17:48:46,18:33:43,5  minute,,Delta,1460,,,,,,,,,,,,,,
1994,3260,,Delta,manned,Fishing Down Site,CSEO,5/7/1994,5/7/1994,,Dave,Carlile,Chris,Ijames,Experimental,1,5/7/1994,,,5  minute,Fishing Down,Delta,991,,,,,,,,,,,,,,
1994,3260,,Delta,manned,Fishing Down Site,CSEO,5/7/1994,5/7/1994,,Dave,Carlile,Chris,Ijames,Experimental,2,5/7/1994,,,5  minute,Fishing Down,Delta,998,,,,,,,,,,,,,,
1994,3260,,Delta,manned,Fishing Down Site,CSEO,5/7/1994,5/7/1994,,Dave,Carlile,Chris,Ijames,Experimental,3,5/7/1994,,,5  minute,Fishing Down,Delta,1069,,,,,,,,,,,,,,
1994,3260,,Delta,manned,Fishing Down Site,CSEO,5/7/1994,5/7/1994,,Dave,Carlile,Chris,Ijames,Experimental,4,5/7/1994,,,5  minute,Fishing Down,Delta,1017,,,,,,,,,,,,,,
1994,3261,,Delta,manned,Fishing Down Site,CSEO,5/7/1994,5/7/1994,,Dave,Carlile,Dave,Slater,Experimental,1,5/7/1994,,,5  minute,Fishing Down,Delta,885,,,,,,,,,,,,,,
1994,3261,,Delta,manned,Fishing Down Site,CSEO,5/7/1994,5/7/1994,,Dave,Carlile,Dave,Slater,Experimental,2,5/7/1994,,,5  minute,Fishing Down,Delta,819,,,,,,,,,,,,,,
1994,3261,,Delta,manned,Fishing Down Site,CSEO,5/7/1994,5/7/1994,,Dave,Carlile,Dave,Slater,Experimental,3,5/7/1994,,,5  minute,Fishing Down,Delta,891,,,,,,,,,,,,,,
1994,3261,,Delta,manned,Fishing Down Site,CSEO,5/7/1994,5/7/1994,,Dave,Carlile,Dave,Slater,Experimental,4,5/7/1994,,,5  minute,Fishing Down,Delta,924,,,,,,,,,,,,,,
1994,3262,,Delta,manned,Cape Edgecumbe,CSEO,5/7/1994,5/7/1994,,Waldo,Wakefield,Chris,Ijames,Aborted,2,5/7/1994,,,,Low power,Delta,,,,,,,,,,,,,,,
1994,3262,,Delta,manned,Cape Edgecumbe,CSEO,5/7/1994,5/7/1994,,Waldo,Wakefield,Chris,Ijames,Line Transect,1,5/7/1994,15:52:38,16:36:56,5  minute,,Delta,1755,,,,,,,,,,,,,,
1994,3263,,Delta,manned,,CSEO,5/8/1994,5/8/1994,,,,,,Bounce,1,5/8/1994,,,,Bounce ? Not sure,Delta,,,,,,,,,,,,,,,
1994,3264,,Delta,manned,,CSEO,5/8/1994,5/8/1994,,,,,,Bounce,1,5/8/1994,,,,Bounce ? Not sure,Delta,,,,,,,,,,,,,,,
1994,3265,,Delta,manned,,CSEO,5/8/1994,5/8/1994,,,,,,Bounce,1,5/8/1994,,,,Bounce ? Not sure,Delta,,,,,,,,,,,,,,,
1994,3266,,Delta,manned,,CSEO,5/8/1994,5/8/1994,,,,,,Bounce,1,5/8/1994,,,,Bounce ? Not sure,Delta,,,,,,,,,,,,,,,
1994,3267,,Delta,manned,Biorka Island North side,CSEO,5/8/1994,5/8/1994,,Tory,O'Connell,Chris,Ijames,Line Transect,1,5/8/1994,12:41:12,13:26:12,5  minute,,Delta,32,,,,,,,,,,,,,,
1994,3267,,Delta,manned,Biorka Island North side,CSEO,5/8/1994,5/8/1994,,Tory,O'Connell,Chris,Ijames,Line Transect,2,5/8/1994,13:27:52,13:54:00,5  minute,The video on this dive stopped early - the overlay with the date and time stopped at 13:57:47 and soon after the video went out but the audio remained. The EOT here is the last fix at which the overlay was working. The video went out between fixes.,Delta,33,,,,,,,,,,,,,,
1994,3268,,Delta,manned,Peisar Island/Biorka Channel,CSEO,5/8/1994,5/8/1994,,Waldo,Wakefield,Chris,Ijames,Line Transect,1,5/8/1994,22:39:24,23:24:21,5  minute,Time stamp on video and observer's time do not agree,Delta,1084,,,,,,,,,,,,,,
1994,3269,,Delta,manned,,CSEO,5/8/1994,5/8/1994,,,,,,Bounce,1,5/8/1994,,,5  minute,Bounce? Not sure,Delta,1084,,,,,,,,,,,,,,
1994,3270,,Delta,manned,,CSEO,5/8/1994,5/8/1994,,,,,,Bounce,1,5/8/1994,,,,Bounce? Not sure,Delta,,,,,,,,,,,,,,,
1994,3271,,Delta,manned,,CSEO,5/8/1994,5/8/1994,,,,,,Bounce,1,5/8/1994,,,,Bounce? Not sure,Delta,,,,,,,,,,,,,,,
1994,3272,,Delta,manned,,CSEO,5/8/1994,5/8/1994,,,,,,Bounce,1,5/8/1994,,,,Bounce? Not sure,Delta,,,,,,,,,,,,,,,
1994,3273,,Delta,manned,,CSEO,5/8/1994,5/8/1994,,,,,,Bounce,1,5/8/1994,,,,Bounce? Not sure,Delta,,,,,,,,,,,,,,,
1994,3274,,Delta,manned,Point Theodore,NSEO,5/10/1994,5/10/1994,,Tory,O'Connell,Chris,Ijames,Aborted,2,5/10/1994,,,,,Delta,,,,,,,,,,,,,,,
1994,3274,,Delta,manned,Point Theodore,NSEO,5/10/1994,5/10/1994,,Tory,O'Connell,Chris,Ijames,Line Transect,1,5/10/1994,26:40:43,27:26:38,5  minute,,Delta,1140,,,,,,,,,,,,,,
1994,3275,,Delta,manned,Point Theodore,NSEO,5/10/1994,5/10/1994,,Dave,Gordon,Dave,Slater,Line Transect,1,5/10/1994,29:12:11,29:57:54,5  minute,,Delta,1688,,,,,,,,,,,,,,
1994,3275,,Delta,manned,Point Theodore,NSEO,5/10/1994,5/10/1994,,Dave,Gordon,Dave,Slater,Line Transect,2,5/10/1994,,,5  minute,,Delta,2272,,,,,,,,,,,,,,
1994,3276,,Delta,manned,Squid Bay/Lisianski St.,NSEO,5/10/1994,5/10/1994,,Waldo,Wakefield,Chris,Ijames,Line Transect,1,5/10/1994,13:11:31,13:53:40,5  minute,,Delta,1214,,,,,,,,,,,,,,
1994,3276,,Delta,manned,Squid Bay/Lisianski St.,NSEO,5/10/1994,5/10/1994,,Waldo,Wakefield,Chris,Ijames,Line Transect,2,5/10/1994,14:01:58,14:43:39,5  minute,Time code overlay stopped at 14:22:49 & soon after video went out. Battery was changed & picture resumed at 14:29:26,Delta,1392,,,,,,,,,,,,,,
1994,3277,,Delta,manned,,NSEO,5/10/1994,5/10/1994,,,,,,Bounce,1,5/10/1994,,,,Bounce? Not sure,Delta,,,,,,,,,,,,,,,
1994,3278,,Delta,manned,Chichagof/Little Bay,NSEO,5/11/1994,5/11/1994,,Dave,Gordon,Chris,Ijames,Line Transect,1,5/11/1994,7:14:30,7:54:19,5  minute,,Delta,1540,,,,,,,,,,,,,,
1994,3278,,Delta,manned,Chichagof/Little Bay,NSEO,5/11/1994,5/11/1994,,Dave,Gordon,Chris,Ijames,Line Transect,2,5/11/1994,8:10:11,8:49:19,5  minute,,Delta,1255,,,,,,,,,,,,,,
1994,3279,,Delta,manned,Cape Dearborn,NSEO,5/11/1994,5/11/1994,,Waldo,Wakefield,Dave,Slater,Line Transect,1,5/11/1994,10:14:20,10:51:58,5  minute,,Delta,1104,,,,,,,,,,,,,,
1994,3279,,Delta,manned,Cape Dearborn,NSEO,5/11/1994,5/11/1994,,Waldo,Wakefield,Dave,Slater,Line Transect,2,5/11/1994,10:58:51,,5  minute,,Delta,1147,,,,,,,,,,,,,,
1994,3280,,Delta,manned,Soapstone Pt./Cross Sound,NSEI,5/11/1994,5/11/1994,,Dave,Gordon,Chris,Ijames,Aborted,1,5/11/1994,,,,"Too much current, not enough viz, topography too abrupt",Delta,,,,,,,,,,,,,,,
1994,3281,,Delta,manned,Chichagof/White Sisters,NSEO,5/12/1994,5/12/1994,,Tory,O'Connell,Dave,Slater,Line Transect,1,5/12/1994,14:26:56,15:07:20,5  minute,,Delta,1437,,,,,,,,,,,,,,
1994,3281,,Delta,manned,Chichagof/White Sisters,NSEO,5/12/1994,5/12/1994,,Tory,O'Connell,Dave,Slater,Line Transect,2,5/12/1994,15:14:01,,5  minute,,Delta,1191,,,,,,,,,,,,,,
1994,3282,,Delta,manned,White Sisters,NSEO,5/12/1994,5/12/1994,,Waldo,Wakefield,Chris,Ijames,Line Transect,1,5/12/1994,17:16:20,17:58:07,5  minute,,Delta,987,,,,,,,,,,,,,,
1994,3282,,Delta,manned,White Sisters,NSEO,5/12/1994,5/12/1994,,Waldo,Wakefield,Chris,Ijames,Line Transect,2,5/12/1994,,,5  minute,,Delta,1255,,,,,,,,,,,,,,
1994,3283,,Delta,manned,Cape Georgiana,CSEO,5/12/1994,5/12/1994,identified on video as dive 3282 by observer,Dave,Gordon,Dave,Slater,Line Transect,1,5/12/1994,7:11:18,7:51:24,5  minute,identified on video as dive 3282 by observer,Delta,1010,,,,,,,,,,,,,,
1994,3283,,Delta,manned,Cape Georgiana,CSEO,5/12/1994,5/12/1994,identified on video as dive 3282 by observer,Dave,Gordon,Dave,Slater,Line Transect,2,5/12/1994,7:59:25,,5  minute,identified on video as dive 3282 by observer,Delta,1343,,,,,,,,,,,,,,
1994,3284,,Delta,manned,Cape Georgiana (canyon),CSEO,5/13/1994,5/13/1994,identified on video as dive 3283 by observer,Waldo,Wakefield,Chris,Ijames,Line Transect,1,5/13/1994,9:58:52,10:39:02,5  minute,"identified on video as dive 3283 by observer, at start of tape galathied crab, longline gear, elasmobranch egg cases",Delta,57,,,,,,,,,,,,,,
1994,3284,,Delta,manned,Cape Georgiana (canyon),CSEO,5/13/1994,5/13/1994,identified on video as dive 3283 by observer,Waldo,Wakefield,Chris,Ijames,Line Transect,2,5/13/1994,10:50:25,,5  minute,identified on video as dive 3283 by observer,Delta,1286,,,,,,,,,,,,,,
1994,3285,,Delta,manned,Cape Georgiana,CSEO,5/13/1994,5/13/1994,,Tory,O'Connell,Dave,Slater,Line Transect,1,5/13/1994,12:43:23,13:28:23,5  minute,,Delta,858,,,,,,,,,,,,,,
1994,3286,,Delta,manned,Cape Georgiana,CSEO,5/13/1994,5/13/1994,,Dave,Gordon,Chris,Ijames,Line Transect,1,5/13/1994,14:11:22,14:52:47,5  minute,,Delta,1254,,,,,,,,,,,,,,
1994,3287,,Delta,manned,Beaver Point,CSEO,5/14/1994,5/14/1994,,Waldo,Wakefield,Dave,Slater,Line Transect,1,5/14/1994,8:03:32,8:44:15,5  minute,,Delta,1668,,,,,,,,,,,,,,
1994,3287,,Delta,manned,Beaver Point,CSEO,5/14/1994,5/14/1994,,Waldo,Wakefield,Dave,Slater,Line Transect,2,5/14/1994,8:54:48,,5  minute,,Delta,1679,,,,,,,,,,,,,,
1994,3288,,Delta,manned,Beaver Point,CSEO,5/14/1994,5/14/1994,,Tory,O'Connell,Chris,Ijames,Line Transect,1,5/14/1994,,,5  minute,,Delta,1307,,,,,,,,,,,,,,
1994,3289,,Delta,manned,Beaver Point,CSEO,5/14/1994,5/14/1994,,Jan,Straley,Dave,Slater,Line Transect,1,5/14/1994,12:02:37,12:42:40,5  minute,,Delta,1443,,,,,,,,,,,,,,
1994,3290,,Delta,manned,Cape Edgecumbe,CSEO,5/14/1994,5/14/1994,,Waldo,Wakefield,Chris,Ijames,Line Transect,1,5/14/1994,,15:04:56,5  minute,Deep,Delta,1093,,,,,,,,,,,,,,
1994,3290,,Delta,manned,Cape Edgecumbe,CSEO,5/14/1994,5/14/1994,,Waldo,Wakefield,Chris,Ijames,Line Transect,2,5/14/1994,15:16:19,,5  minute,Deep,Delta,1452,,,,,,,,,,,,,,
1994,3291,,Delta,manned,,CSEO,5/14/1994,5/14/1994,,,,,,Bounce,1,5/14/1994,,,,Bounce? Not sure,Delta,,,,,,,,,,,,,,,
1994,3292,,Delta,manned,,CSEO,5/14/1994,5/14/1994,,,,,,Bounce,1,5/14/1994,,,,Bounce? Not sure,Delta,,,,,,,,,,,,,,,
1994,3293,,Delta,manned,,CSEO,5/14/1994,5/14/1994,,,,,,Bounce,1,5/14/1994,,,,Bounce? Not sure,Delta,,,,,,,,,,,,,,,
1994,3294,,Delta,manned,Biorka Reef 60 Fa,CSEO,5/15/1994,5/15/1994,,Tory,O'Connell,Chris,Ijames,Line Transect,1,5/15/1994,,8:21:12,5  minute,,Delta,1025,,,,,,,,,,,,,,
1994,3294,,Delta,manned,Biorka Reef 60 Fa,CSEO,5/15/1994,5/15/1994,,Tory,O'Connell,Chris,Ijames,Line Transect,2,5/15/1994,8:32:54,,5  minute,,Delta,747,,,,,,,,,,,,,,
1994,3295,,Delta,manned,,CSEO,5/15/1994,5/15/1994,,,,,,Bounce,1,5/15/1994,,,,Bounce? Not sure,Delta,,,,,,,,,,,,,,,
1994,3296,,Delta,manned,,CSEO,5/15/1994,5/15/1994,,,,,,Bounce,1,5/15/1994,,,,,Delta,,,,,,,,,,,,,,,
1994,3297,,Delta,manned,,CSEO,5/15/1994,5/15/1994,,,,,,Bounce,1,5/15/1994,,,,,Delta,,,,,,,,,,,,,,,
1994,3298,,Delta,manned,Sitka Sound South,CSEO,5/15/1994,5/15/1994,,Dave,Carlile,Chris,Ijames,Experimental,1,5/15/1994,13:36:24,14:16:44,5  minute,Performed line transect off rocky habitat delineation in Sitka Sound,Delta,1069,,,,,,,,,,,,,,
1994,3298,,Delta,manned,Sitka Sound South,CSEO,5/15/1994,5/15/1994,,Dave,Carlile,Chris,Ijames,Experimental,2,5/15/1994,14:21:34,,5  minute,Performed line transect in Sitka Sound off rocky habitat delineation,Delta,553,,,,,,,,,,,,,,
1994,3299,,Delta,manned,Whale Bay,CSEO,5/16/1994,5/16/1994,,Dave,Gordon,Dave,Slater,Line Transect,1,5/16/1994,,8:33:31,5  minute,,Delta,1276,,,,,,,,,,,,,,
1994,3299,,Delta,manned,Whale Bay,CSEO,5/16/1994,5/16/1994,,Dave,Gordon,Dave,Slater,Line Transect,2,5/16/1994,8:45:05,,5  minute,,Delta,1265,,,,,,,,,,,,,,
1994,3300,,Delta,manned,Whale Bay,CSEO,5/16/1994,5/16/1994,,Waldo,Wakefield,Chris,Ijames,Line Transect,1,5/16/1994,,11:22:39,5  minute,,Delta,1472,,,,,,,,,,,,,,
1994,3300,,Delta,manned,Whale Bay,CSEO,5/16/1994,5/16/1994,,Waldo,Wakefield,Chris,Ijames,Line Transect,2,5/16/1994,11:32:50,,5  minute,,Delta,1433,,,,,,,,,,,,,,
1994,3301,,Delta,manned,Whale Bay,CSEO,5/16/1994,5/16/1994,,Dave,Gordon,Dave,Slater,Line Transect,1,5/16/1994,,14:14:06,5  minute,,Delta,2210,,,,,,,,,,,,,,
1994,3301,,Delta,manned,Whale Bay,CSEO,5/16/1994,5/16/1994,,Dave,Gordon,Dave,Slater,Line Transect,2,5/16/1994,14:22:47,,5  minute,,Delta,1575,,,,,,,,,,,,,,
1994,3302,,Delta,manned,Snipe Bay,CSEO,5/18/1994,5/18/1994,,Tory,O'Connell,Chris,Ijames,Line Transect,1,5/18/1994,,,5  minute,,Delta,1299,,,,,,,,,,,,,,
1994,3303,,Delta,manned,Snipe Bay,CSEO,5/18/1994,5/18/1994,,Tory,O'Connell,Dave,Slater,Line Transect,1,5/18/1994,9:01:28,9:43:33,5  minute,Good redtree footage,Delta,1377,,,,,,,,,,,,,,
1994,3303,,Delta,manned,,CSEO,5/18/1994,5/18/1994,,Tory,O'Connell,Dave,Slater,Random Observation,0,,,,,,Delta,,,,,,,,,,,,,,,
1994,3304,,Delta,manned,Snipe Bay,SSEO,5/18/1994,5/18/1994,,Waldo,Wakefield,Chris,Ijames,Aborted,1,5/18/1994,,,,Wolf eel eating brittle stars,Delta,,,,,,,,,,,,,,,
1994,3305,,Delta,manned,Snipe Bay,CSEO,5/18/1994,5/18/1994,,Waldo,Wakefield,Chris,Ijames,Line Transect,1,5/18/1994,13:38:53,14:18:59,5  minute,,Delta,1297,,,,,,,,,,,,,,
1994,3305,,Delta,manned,Snipe Bay,CSEO,5/18/1994,5/18/1994,,Waldo,Wakefield,Chris,Ijames,Line Transect,2,5/18/1994,14:29:36,,5  minute,,Delta,1426,,,,,,,,,,,,,,
1994,3306,,Delta,manned,Redfish Cape,CSEO,5/18/1994,5/18/1994,,Dave,Gordon,Dave,Slater,Line Transect,1,5/18/1994,16:29:54,17:09:39,5  minute,,Delta,1001,,,,,,,,,,,,,,
1994,3306,,Delta,manned,Redfish Cape,CSEO,5/18/1994,5/18/1994,,Dave,Gordon,Dave,Slater,Line Transect,2,5/18/1994,17:20:31,17:48:43,5  minute,Weird transect- tops of rocky areas with open water far off the bottom between them. Thousands of 1 to 2 cm rockfish in rocky areas.,Delta,661,,,,,,,,,,,,,,
1994,3307,,Delta,manned,Big Branch Bay inside,CSEO,5/19/1994,5/19/1994,,Waldo,Wakefield,Chris,Ijames,Reconnaissance,1,5/19/1994,,,,Checking for anaerobic condition half way up Big Branch Bay inside a sill,Delta,,,,,,,,,,,,,,,
1994,3308,,Delta,manned,Larch Bay,CSEO,5/19/1994,5/19/1994,,Tory,O'Connell,Dave,Slater,Line Transect,1,5/19/1994,10:44:52,11:26:47,5  minute,Large sponges throughout transect,Delta,1120,,,,,,,,,,,,,,
1994,3308,,Delta,manned,Larch Bay,CSEO,5/19/1994,5/19/1994,,Tory,O'Connell,Dave,Slater,Line Transect,2,5/19/1994,11:32:07,12:12:14,5  minute,,Delta,960,,,,,,,,,,,,,,
1994,3309,,Delta,manned,Bobrovoi Point,CSEO,5/19/1994,5/19/1994,,Dave,Gordon,Chris,Ijames,Line Transect,1,5/19/1994,12:58:51,13:39:40,5  minute,Shallow Lots of invertebrates including corals and basket stars throughout dive.,Delta,869,,,,,,,,,,,,,,
1994,3309,,Delta,manned,Bobrovoi Point,CSEO,5/19/1994,5/19/1994,,Dave,Gordon,Chris,Ijames,Line Transect,2,5/19/1994,13:44:48,14:24:50,5  minute,Shallow,Delta,931,,,,,,,,,,,,,,
1994,3310,,Delta,manned,Cape Ommaney,CSEO,5/19/1994,5/19/1994,,Waldo,Wakefield,Dave,Slater,Line Transect,1,5/19/1994,15:06:45,15:47:01,5  minute,"Sub fighting very strong current, often travelling at half normal speed. Lots of corals and other invertebrates on rocks.",Delta,863,,,,,,,,,,,,,,
1994,3310,,Delta,manned,Cape Ommaney,CSEO,5/19/1994,5/19/1994,,Waldo,Wakefield,Dave,Slater,Line Transect,2,5/19/1994,15:56:38,16:36:24,5  minute,About 13 yelloweye between dives,Delta,1105,,,,,,,,,,,,,,
1994,3311,,Delta,manned,Forrester Island east shore,SSEO,5/20/1994,5/20/1994,,Tory,O'Connell,Chris,Ijames,Aborted,1,5/20/1994,,,,no rock,Delta,,,,,,,,,,,,,,,
1994,3312,,Delta,manned,Cabras Island,SSEI,5/21/1994,5/21/1994,,Dave,Gordon,Dave,Slater,Line Transect,1,5/21/1994,6:41:54,7:22:10,5  minute,Deep,Delta,891,,,,,,,,,,,,,,
1994,3313,,Delta,manned,Cabras Island,SSEI,5/21/1994,5/21/1994,,Waldo,Wakefield,Chris,Ijames,Line Transect,1,5/21/1994,,8:39:46,5  minute,Middle depth,Delta,945,,,,,,,,,,,,,,
